,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.9679451176291212,-0.000318758283741578,0.0,0.0,0.0002042183615361769,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.00035459733545708025,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
1,0.0,0.5265229931764082,0.0008070804214291372,-0.001057427862590922,-0.0,0.0,-0.00034675904867822034,-0.001007864505147416,-0.000899214143207906,0.0,-0.0,0.0,0.00013282107810276894,-0.0,0.00029872436699361166,-0.0,2.268676318540278e-05,1.1726984586242859e-06,0.0015234958782637993,-0.0,-8.793302445224e-06,6.773426519857363e-05,0.0002163788245197371,1.3821888518476842e-05
2,0.0,3.823232586065716e-05,0.5260911093249765,-0.0001936796630038243,1.2618801177183453e-05,0.0,0.0,-0.0,-0.00024765146785969965,0.0,-0.0,0.0,0.00029930736611077474,-0.0,0.00017703865133660512,-0.0,4.003039271618246e-05,2.43701222678715e-06,0.00024086736711471083,-0.0,-0.0,-2.499723635677083e-05,0.0006354648426162479,2.4035554136305e-05
3,0.0,0.0011765971662237825,9.793476779005812e-05,0.49929523243110807,3.396658860045815e-05,0.0,1.8067163596282057e-06,-0.0005653840243676014,8.433857140748993e-05,0.0,-0.00012465758855363925,0.0,6.684882247434337e-05,-1.94083030107914e-06,3.255214940898048e-05,-0.0,5.960202787848888e-05,8.14842172434442e-06,3.313074170769635e-05,-2.7203365674681896e-06,-1.7095981105531329e-06,-4.009530277771196e-05,4.905977909262635e-05,5.30723871413917e-06
4,-0.0,-0.0002001594374814067,-4.2898065692266874e-05,-0.00011431715465155585,0.9646738726004886,-3.065346503824867e-05,0.0006422027425479269,6.827392434793945e-05,0.00013224151671761898,-0.00017950818128524616,0.0001208655223041325,-0.0001417204850034465,-1.9871940538313973e-05,6.238387867486194e-05,-0.0018399602453901508,8.706270099609983e-05,-0.005601607022760242,2.4355344793965778e-05,-0.0018005827480804964,8.759062183004566e-05,4.6319180515009646e-05,0.0005874085143563468,1.23541460895991e-05,-2.9866193951892922e-05
5,0.0,0.0005327653305284351,-0.00276159214659391,0.0013050712779516587,-0.0011579096695729044,0.2425373898672236,-0.00010044840300202814,0.0003039539804229731,0.0019729926315745243,-0.015644702905243887,-0.0010027911824428161,-0.0010019857434534656,0.0014418446680074181,-8.539937584315463e-05,6.335205626353646e-06,0.005118792325502687,-0.001597583037225794,-0.00029154683328523146,0.002281629237474879,0.011391599328738835,-0.0003877482745003515,0.001094255910674114,0.007102959378025172,0.010747420029323433
6,-0.00247611885693364,0.0017312643584594107,-0.0016108398375279972,0.002880786444809336,-0.0008084005860684917,-1.2519129279061297e-05,0.7492397825350249,-0.0011932097449520495,0.0027004352400675246,0.00014613761604212702,9.114791770011269e-05,-0.000229096551285146,-0.001550758044176441,0.00027339254916502017,-0.0007915764928510574,0.001394130036996894,0.02559829476927967,-0.0003613708336745887,-0.0027252236964602564,0.00019568819403075946,0.0006068943077653709,-0.12829698939764902,-0.002548548062385533,-0.0009039439807640204
7,-0.0,-0.0002151255009914066,-3.725791995361232e-05,-0.0,-1.6252828638742207e-05,0.0,0.0007246820317005502,0.44149253589269155,1.5115873375287917e-05,5.53536634553027e-06,0.0004781025817969551,7.131710757739733e-05,-1.839695135146325e-05,-1.1220789687179518e-05,-8.343065191990958e-05,0.004788186194551925,-0.00012833424438252823,9.062037092123968e-05,-6.819696006692493e-06,-2.6466989015526404e-06,-0.0,0.0001012928777791185,3.128973327835791e-05,-2.3869126987843202e-08
8,-0.0,-0.00020125476250925612,-0.0005270911554394863,0.00042440868280450226,-4.778137949049728e-05,-6.216758228841595e-06,-1.1876348083927924e-05,3.02749776952145e-06,0.6151421705364071,0.0010009597698676191,-0.005074818266198573,-3.1302445664328845e-05,-0.0003787257376046285,2.419628296293419e-05,-0.0004186032739278606,1.829137053977818e-05,0.0004045578124915469,-5.2896366781435136e-05,-0.00014430178923813543,3.196072108963411e-05,6.518999603959758e-05,5.399521273312137e-05,-0.0006489062683121297,-0.00010186987956179419
9,0.0,2.714929883624028e-05,0.0008876571728440168,0.0,6.770871970271666e-05,-6.507719409911234e-05,0.0005044526658597694,-0.0,-0.0,0.9193408809615831,-0.0019515374346374139,9.0937205217336e-05,-0.0,-0.0,0.00026625061209475904,-0.0,0.04847091289834319,-1.0487024865073142e-05,0.00034177892794356085,-0.002376722062943198,-0.0,-0.0038311886309894683,-0.013319617554255477,-0.0016091874997622312
10,-0.0,-0.0001930470916733838,-0.00033047089174008875,-0.0,-0.0003067471078746685,-1.1802812190602607e-05,-4.027234940580907e-05,2.102900839050635e-05,0.0002508901893333021,-2.1649786922354436e-05,0.581008539716162,-2.3757685273705937e-05,-0.0001899314152587836,3.7794454515594206e-05,0.0003521362654576065,0.0004325309118836532,-0.00011703809850504657,-5.6382193573001124e-05,-0.00015715633145577305,4.551232194984432e-05,4.156428566953176e-05,0.00010203225937055128,-0.00032457056586772235,-5.991395000753607e-05
11,0.0024813076863572834,-0.005487523836846381,-0.006299750742249564,0.0006290218216544549,-0.002027941000306652,0.004852551058159691,0.0001197291266253241,0.0031343759424729317,0.002898333307466275,-0.005125804599757289,0.000956862919111885,-0.005485599327761362,0.0006574245028927925,-0.00012254322457363112,-0.0005129534851194793,0.00042772335808011723,-0.0012370204126112944,-0.009769436584175142,0.004361499757933007,0.08277995058954678,0.00011471908918626727,0.00156373618338631,0.04429837001092944,0.002606947432628233
12,-0.0,-9.971486412635638e-05,0.0005768543060999968,-0.00013612886172087885,8.129430439161615e-05,1.5391846758153753e-05,-0.0,0.00032197160691350784,-0.0002908568241949234,-4.44920123954726e-05,0.0,-4.6956618811955e-05,0.33728303602244153,0.0,0.000320168805306983,0.00039933546623840136,0.0001125334653126298,0.00038470798191106084,0.0003467993354670057,-0.0,-6.503653304352042e-05,-6.908541387158526e-05,0.001462271310500385,0.00030246844338810197
13,0.0,-4.826315415329993e-05,-5.7501623663190316e-05,0.0,-1.534315223496843e-05,-5.319999530918194e-07,-2.5980914120999973e-05,1.7986185176414784e-05,5.2718141050200476e-05,-6.895168561645532e-06,-0.0,-4.355758686264196e-05,-6.449049678387341e-05,0.4206657540616333,0.0021890905994043416,7.002923278872845e-06,-0.00016020476890843546,2.858088269178555e-05,-3.1893395619574855e-05,1.2648311619902447e-05,0.06930038733452863,0.00016793228767524908,-5.561754154075672e-05,-1.871413991499303e-05
14,0.005175113289687049,0.00011601600034088327,0.005662708229930401,-0.0023804899019955928,0.001899417874563869,0.00011018039748172752,-0.0008602148463178196,0.013720201116192259,-0.004323711845000812,0.002493226886584693,-0.0009513692000529401,4.8063003907977387e-05,0.04028929740863405,-0.0031431370254873694,0.7841835279738695,0.0007539373057571956,-0.114543346127997,0.00023385422329642345,0.006080356628832628,-0.0008867776504633883,-0.0015485203817613685,0.17351853696059297,0.004494421448062379,0.0017024698682490335
15,-0.0,-1.618594853899705e-06,-5.545979850076956e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0001937036923820354,-0.0,0.0,-0.0,-1.0666843025069538e-06,-0.0,-0.0,0.4982757997893707,-2.273048862095765e-05,-2.297838944831888e-05,-0.0,0.0,0.0,1.1045812139652556e-05,-4.74503377872933e-06,-0.0
16,-0.0003145003994792081,0.0011395892550013858,-0.00401325826837627,0.003186686796500729,0.000342735906381714,-0.00023479333044009254,0.0006015676373974621,-0.0025891535944211025,0.003197999576988877,-0.0010144931024497381,6.183421820023459e-05,0.00014232729243174628,-0.030985970761577667,0.002509264718522266,-0.0015828225264431254,-0.0002436720574428397,0.9386959221664544,-0.0009260537420486847,-0.0007273238093143205,0.0007750255826152877,0.0016524249854354392,-0.12409674286269742,-0.005367599016119096,-0.002152301687633084
17,0.027934824231270864,-0.00288050470076001,-0.0002580606005134779,0.00203239518261307,-0.0002892806416237182,0.002183720933105204,0.0020507930358265895,0.0016539088584729199,-0.0010395743802683738,0.0015721730173766531,-0.003963578979731048,-0.010350083660433594,0.0067223362946889215,-0.0014492730797989672,-0.0007569628461110331,-0.003929618592831416,-0.0009725713161171229,0.09028516234685915,-6.889785076368117e-05,-0.0025183509592831468,-0.002084132816824521,0.003276881434902763,0.007112271130823065,0.004209499070128294
